satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,cluster
0.95,0.9,3,259,2,0,0,0,8,1,0
0.85,0.99,5,176,4,0,0,0,6,1,0
0.62,0.68,3,253,5,1,0,0,1,1,0
0.78,0.68,4,174,3,1,0,0,1,1,0
0.54,0.7,3,213,2,0,0,0,5,1,0
0.61,0.77,4,195,2,0,0,0,7,1,0
0.29,0.85,2,248,6,1,0,0,8,1,0
0.64,0.79,4,274,2,1,0,0,9,1,0
0.93,0.94,4,217,2,0,0,0,4,1,0
0.68,0.85,5,173,3,0,0,0,5,1,0
0.71,0.8,2,146,4,0,0,0,5,1,0
0.62,0.82,5,151,5,0,0,0,7,1,0
0.74,0.75,2,137,3,1,0,0,7,1,0
0.81,0.5,3,198,3,0,0,0,7,1,0
0.51,0.91,4,206,3,0,0,0,7,1,0
0.55,0.99,4,238,3,0,0,0,7,1,0
0.45,0.41,3,193,2,1,0,0,7,1,0
0.91,0.61,4,176,3,0,0,0,7,1,0
0.73,0.59,6,121,5,0,0,0,7,1,0
0.98,0.88,4,145,2,0,0,0,7,1,0
0.86,0.73,3,241,3,0,0,0,3,1,0
0.69,0.82,4,137,2,1,0,0,9,1,0
0.56,0.96,2,269,2,0,0,0,9,1,0
0.5,0.67,2,142,3,0,0,0,9,1,0
0.84,0.5,5,267,2,0,0,0,9,1,0
0.93,0.48,5,134,6,0,0,0,9,1,0
0.52,0.58,4,134,3,0,0,0,9,1,0
0.6,0.54,3,185,2,0,0,0,9,1,0
0.78,0.6,2,206,2,0,0,0,5,1,0
0.55,0.8,3,192,3,1,0,0,5,1,0
0.98,0.62,3,140,4,0,0,0,5,1,0
0.89,0.51,4,141,3,0,0,0,7,1,0
0.67,0.83,3,220,3,0,0,0,7,1,0
1.0,0.49,4,140,3,0,0,0,7,1,0
0.67,0.44,4,194,2,1,0,0,7,1,0
0.2,0.98,2,228,3,0,0,0,7,1,0
0.71,0.87,4,238,3,0,0,0,7,1,0
0.65,0.91,3,207,3,0,0,0,7,1,0
0.82,0.82,4,164,2,0,0,0,7,1,0
0.48,0.89,3,224,3,0,0,0,7,1,0
0.96,0.9,4,201,3,0,0,0,7,1,0
0.52,0.63,3,171,2,0,0,0,7,1,0
0.63,0.8,3,267,3,0,0,0,9,1,0
0.93,0.53,3,257,2,1,0,0,9,1,0
0.78,0.86,4,240,3,0,0,0,9,1,0
0.75,0.73,5,181,3,1,0,0,9,1,0
0.61,0.82,3,271,3,0,0,0,8,1,0
0.59,0.67,2,168,3,0,0,0,8,1,0
0.54,0.88,4,170,4,0,0,0,1,1,0
0.65,0.66,3,164,2,0,0,0,7,1,0
0.81,0.56,3,142,3,0,0,0,7,1,0
0.58,0.53,4,181,3,1,0,0,7,1,0
0.15,0.37,2,167,3,0,0,0,7,1,0
0.98,0.51,3,243,2,0,0,0,7,1,0
0.86,0.71,4,250,3,1,0,0,7,1,0
0.54,0.64,2,128,2,0,0,0,7,1,0
0.59,0.99,5,254,3,1,0,0,7,1,0
0.82,0.8,4,246,3,0,0,0,7,1,0
0.58,0.61,4,200,3,0,0,0,9,1,0
0.93,0.92,5,185,5,0,0,0,9,1,0
0.5,0.76,4,229,3,1,0,0,9,1,0
0.54,0.71,3,153,3,0,0,0,9,1,0
0.74,0.63,4,238,2,0,0,0,9,1,0
0.66,0.67,3,199,2,0,0,0,9,1,0
0.61,0.87,3,185,2,1,0,0,8,1,0
0.74,0.98,3,196,6,1,0,0,8,1,0
0.48,0.51,4,201,4,0,0,0,8,1,0
0.65,0.84,3,189,2,1,0,0,8,1,0
0.94,0.49,2,250,5,0,0,0,8,1,0
0.87,0.65,3,212,3,1,0,0,8,1,0
0.4,0.73,4,146,3,0,0,0,8,1,0
0.68,0.85,3,250,3,0,0,0,8,1,0
0.63,0.96,4,133,2,0,0,0,9,1,0
0.47,0.53,4,181,3,0,0,0,9,1,0
0.56,0.57,5,237,2,0,0,0,0,1,0
0.72,0.95,3,145,2,0,0,0,1,1,0
0.58,0.98,3,175,3,0,0,0,7,1,0
0.91,0.88,5,210,2,1,0,0,7,1,0
0.92,0.75,4,212,3,0,0,0,7,1,0
0.55,0.53,4,214,3,0,0,0,7,1,0
0.95,0.96,4,244,3,0,0,0,7,1,0
0.5,0.67,3,246,3,0,0,0,7,1,0
0.75,0.68,3,237,5,0,0,0,7,1,0
0.88,0.7,4,146,4,0,0,0,7,1,0
0.53,0.63,5,159,4,0,0,0,7,1,0
0.84,0.4,4,246,3,0,0,0,7,1,0
0.49,0.93,3,226,3,0,0,0,7,1,0
0.71,0.91,3,261,3,0,0,0,7,1,0
0.83,0.64,4,242,2,0,0,0,7,1,0
0.69,0.89,3,216,4,0,0,0,9,1,0
0.84,0.79,4,157,4,0,0,0,9,1,0
0.88,0.72,5,181,4,0,0,0,9,1,0
0.69,0.99,3,133,3,0,0,0,8,1,0
0.56,0.84,5,154,2,1,0,0,8,1,0
0.49,0.58,3,265,3,0,0,0,8,1,0
0.4,0.45,4,113,3,0,0,0,8,1,0
0.67,0.36,3,280,4,0,0,0,8,1,0
0.79,0.5,3,213,3,1,0,0,8,1,0
0.82,0.54,3,243,4,0,0,0,8,1,0
0.82,0.87,3,206,2,0,0,0,8,1,0
0.63,0.57,5,149,3,0,0,0,8,1,0
0.91,0.53,2,273,3,0,0,0,8,1,0
0.89,1.0,4,226,2,1,0,0,9,1,0
0.96,0.93,3,238,2,0,0,0,9,1,0
0.83,0.72,2,226,3,0,0,0,9,1,0
0.75,0.92,3,199,3,1,0,0,4,1,0
0.75,0.82,5,202,3,1,0,0,0,1,0
0.41,0.69,2,152,4,1,0,0,0,1,0
0.96,0.94,3,167,3,0,0,0,0,1,0
0.64,0.67,5,167,2,0,0,0,7,1,0
0.54,0.63,3,174,3,0,0,0,5,1,0
0.92,0.77,5,217,4,0,0,0,5,1,0
0.66,1.0,4,192,2,0,0,0,7,1,0
0.83,0.9,4,195,3,0,0,0,7,1,0
0.89,0.86,3,261,4,0,0,0,7,1,0
0.94,0.61,4,199,3,0,0,0,7,1,0
0.69,0.8,3,177,4,0,0,0,7,1,0
0.45,0.46,3,179,2,1,0,0,7,1,0
0.78,0.93,4,161,3,0,0,0,7,1,0
0.91,0.38,5,279,5,0,0,0,7,1,0
0.63,0.65,4,246,6,1,0,0,7,1,0
0.71,0.8,4,199,2,0,0,0,7,1,0
0.73,0.69,3,161,3,0,0,0,7,1,0
0.69,0.52,5,219,3,0,0,0,7,1,0
0.52,0.57,5,162,3,0,0,0,7,1,0
0.78,0.66,4,258,3,0,0,0,7,1,0
0.94,0.69,3,269,3,0,0,0,7,1,0
0.55,0.73,4,201,3,0,0,0,7,1,0
0.43,0.38,2,278,3,1,0,0,7,1,0
0.94,0.81,4,237,3,1,0,0,9,1,0
0.89,0.65,3,208,2,0,0,0,8,1,0
0.58,0.81,4,266,2,0,0,0,8,1,0
0.64,0.77,3,249,2,1,0,0,8,1,0
0.73,0.88,5,134,2,1,0,0,8,1,0
0.74,0.85,2,189,3,0,0,0,8,1,0
0.75,0.82,4,143,2,0,0,0,8,1,0
0.78,0.84,4,173,3,0,0,0,8,1,0
0.8,0.84,3,186,6,0,0,0,8,1,0
0.89,0.64,5,191,3,0,0,0,8,1,0
0.84,0.5,3,227,2,0,0,0,8,1,0
0.64,0.38,2,269,5,0,0,0,9,1,0
0.53,0.82,3,254,3,1,0,0,9,1,0
0.66,0.62,3,144,3,0,0,0,4,1,0
0.78,0.72,3,223,4,0,0,0,0,1,0
0.9,0.83,3,151,3,0,0,0,0,1,0
0.96,0.74,5,244,2,1,0,0,0,1,0
0.86,0.61,5,265,3,0,0,0,8,1,0
0.98,0.53,5,186,3,0,0,0,5,1,0
0.9,0.97,3,141,3,0,0,0,7,1,0
0.51,0.96,5,268,4,0,0,0,7,1,0
0.63,0.77,3,176,2,1,0,0,7,1,0
0.83,0.88,3,223,3,1,0,0,7,1,0
0.67,0.72,4,218,2,1,0,0,7,1,0
0.96,0.52,4,228,3,0,0,0,7,1,0
0.69,0.75,3,204,3,0,0,0,7,1,0
0.69,0.9,4,148,2,0,0,0,7,1,0
0.64,0.94,3,221,2,0,0,0,7,1,0
0.62,0.48,4,271,3,0,0,0,7,1,0
0.55,0.75,3,191,3,0,0,0,7,1,0
0.98,0.51,4,223,2,0,0,0,7,1,0
0.83,0.78,5,250,2,1,0,0,7,1,0
0.73,0.77,3,230,2,0,0,0,7,1,0
0.58,0.86,3,226,2,0,0,0,7,1,0
0.64,0.91,4,150,3,0,0,0,9,1,0
0.76,0.6,5,244,3,1,0,0,9,1,0
0.79,0.87,3,232,2,0,0,0,8,1,0
0.72,0.91,3,267,2,0,0,0,8,1,0
0.91,0.49,2,180,3,0,0,0,8,1,0
0.69,0.63,2,252,3,0,0,0,8,1,0
0.91,0.66,5,212,3,0,0,0,8,1,0
0.67,0.84,4,224,3,0,0,0,8,1,0
0.98,0.62,2,240,3,1,0,0,8,1,0
0.69,0.62,4,183,4,0,0,0,8,1,0
0.96,0.74,5,160,5,1,0,0,8,1,0
0.69,0.68,4,225,3,0,0,0,9,1,0
0.65,0.68,3,268,2,1,0,0,9,1,0
0.7,0.75,3,221,3,0,0,0,9,1,0
0.48,0.94,3,173,2,0,0,0,4,1,0
0.48,0.51,4,103,4,0,0,0,0,1,0
0.72,0.97,3,239,3,0,0,0,0,1,0
0.91,0.71,3,171,2,0,0,0,0,1,0
0.89,0.65,3,210,3,0,0,0,5,1,0
0.84,0.52,6,98,3,0,0,0,5,1,0
0.26,0.47,3,241,4,0,0,0,7,1,0
0.57,0.96,5,203,4,0,0,0,7,1,0
0.94,0.62,5,201,2,0,0,0,7,1,0
0.3,0.58,2,124,3,0,0,0,7,1,0
0.82,0.75,3,161,3,0,0,0,7,1,0
0.62,0.75,4,183,4,1,0,0,7,1,0
0.64,0.99,5,262,5,0,0,0,7,1,0
0.75,0.56,3,207,3,0,0,0,7,1,0
0.49,0.73,4,185,3,0,0,0,7,1,0
0.84,0.58,4,180,2,0,0,0,7,1,0
0.48,0.96,4,224,2,1,0,0,7,1,0
0.54,0.53,3,184,3,0,0,0,7,1,0
0.76,0.99,5,252,3,1,0,0,7,1,0
0.77,0.84,4,196,3,0,0,0,7,1,0
0.95,0.97,4,203,2,0,0,0,7,1,0
0.72,0.83,4,181,3,0,0,0,7,1,0
0.66,0.54,2,136,2,0,0,0,9,1,0
0.7,0.77,4,266,2,0,0,0,9,1,0
0.69,0.89,2,220,3,0,0,0,9,1,0
0.72,0.57,2,248,2,0,0,0,9,1,0
0.91,0.9,3,169,3,0,0,0,9,1,0
0.72,0.71,3,132,2,1,0,0,9,1,0
0.96,0.72,3,197,3,0,0,0,9,1,0
1.0,0.89,4,152,3,0,0,0,9,1,0
0.63,0.51,3,126,6,0,0,0,9,1,0
0.44,0.38,4,128,2,0,0,0,8,1,0
0.92,0.57,3,191,3,0,0,0,8,1,0
0.51,0.51,4,189,3,0,0,0,8,1,0
0.77,0.71,5,141,3,0,0,0,8,1,0
0.8,0.97,4,220,3,0,0,0,8,1,0
0.84,0.46,5,118,3,0,0,0,8,1,0
0.91,0.88,5,223,3,0,0,0,8,1,0
0.64,0.61,3,263,3,0,0,0,8,1,0
0.52,0.82,4,198,4,0,0,0,7,1,0
0.97,0.96,3,212,3,0,0,0,7,1,0
0.52,0.93,2,271,3,0,0,0,7,1,0
0.98,0.89,3,186,2,0,0,0,7,1,0
0.96,0.95,4,265,2,0,0,0,7,1,0
0.28,0.92,3,151,3,0,0,0,7,1,0
0.65,0.55,5,206,3,0,0,0,7,1,0
0.59,0.63,4,153,3,1,0,0,7,1,0
0.64,0.48,4,267,2,1,0,0,7,1,0
0.71,0.48,3,161,3,0,0,0,7,1,0
0.83,0.84,2,149,3,0,0,0,7,1,0
0.95,0.94,2,269,4,1,0,0,7,1,0
0.73,0.49,3,248,3,0,0,0,7,1,0
0.81,0.75,4,243,2,0,0,0,7,1,0
0.71,0.44,2,207,4,0,0,0,7,1,0
0.8,0.56,6,111,6,0,0,0,7,1,0
0.85,0.53,3,226,2,0,0,0,2,1,0
0.41,0.7,2,151,3,1,0,0,2,1,0
0.5,0.64,3,249,2,1,0,0,9,1,0
0.99,0.53,4,131,3,1,0,0,9,1,0
0.94,0.51,5,142,2,0,0,0,9,1,0
0.83,0.66,3,239,3,0,0,0,9,1,0
0.64,0.81,3,225,3,1,0,0,9,1,0
0.83,0.71,3,254,2,0,0,0,9,1,0
0.93,0.73,4,156,2,0,0,0,8,1,0
0.32,0.64,3,151,3,0,0,0,8,1,0
0.5,0.5,3,184,3,1,0,0,8,1,0
0.57,0.74,3,257,2,0,0,0,8,1,0
0.98,0.56,3,139,2,1,0,0,8,1,0
0.81,0.51,3,273,2,1,0,0,8,1,0
0.94,0.63,5,261,3,0,0,0,8,1,0
0.83,0.57,3,135,3,1,0,0,8,1,0
0.77,0.4,4,207,5,0,0,0,8,1,0
0.57,0.65,4,265,3,0,0,0,9,1,0
0.77,0.65,3,187,3,0,0,0,5,1,0
0.89,0.96,5,260,3,0,0,0,7,1,0
0.83,0.62,4,218,3,0,0,0,7,1,0
0.72,0.7,4,217,3,0,0,0,7,1,0
0.7,0.74,3,212,3,0,0,0,7,1,0
1.0,0.89,3,189,3,0,0,0,7,1,0
0.57,0.66,4,158,2,0,0,0,7,1,0
0.55,0.54,5,168,2,0,0,0,7,1,0
0.47,0.7,4,134,3,0,0,0,7,1,0
0.95,0.77,4,213,3,1,0,0,7,1,0
0.71,0.5,3,201,2,0,0,0,7,1,0
0.89,0.68,4,146,3,0,0,0,7,1,0
0.81,0.97,4,212,2,0,0,0,7,1,0
0.72,0.64,4,140,2,0,0,0,7,1,0
1.0,0.85,4,156,3,0,0,0,7,1,0
0.69,0.84,3,154,2,0,0,0,7,1,0
0.71,0.89,3,222,3,0,0,0,2,1,0
0.96,0.76,4,152,3,1,0,0,2,1,0
0.57,0.99,3,231,3,0,0,0,3,1,0
0.78,0.66,4,156,3,1,0,0,9,1,0
0.85,0.66,3,235,3,0,0,0,9,1,0
0.38,0.6,4,190,2,0,0,0,9,1,0
0.63,0.93,4,238,2,0,0,0,9,1,0
0.66,0.72,4,137,3,0,0,0,9,1,0
0.63,0.59,4,249,2,0,0,0,9,1,0
0.73,0.55,3,149,3,0,0,0,9,1,0
0.75,0.89,4,139,3,0,0,0,9,1,0
0.7,0.66,4,168,3,0,0,0,9,1,0
0.77,0.61,4,181,2,0,0,0,8,1,0
0.83,0.8,4,150,3,0,0,0,8,1,0
0.75,0.49,4,246,3,0,0,0,8,1,0
0.75,0.55,5,204,3,0,0,0,8,1,0
0.66,0.84,3,170,4,0,0,0,8,1,0
0.56,0.49,3,208,3,0,0,0,8,1,0
0.77,0.98,2,226,3,0,0,0,8,1,0
0.82,0.81,3,149,3,0,0,0,8,1,0
0.85,0.59,2,264,2,0,0,0,8,1,0
0.32,0.74,3,211,3,0,0,0,9,1,0
0.77,0.51,4,141,3,1,0,0,9,1,0
0.93,0.87,3,154,3,1,0,0,0,1,0
0.99,0.99,3,228,4,0,0,0,0,1,0
0.6,0.91,4,185,3,1,0,0,6,1,0
0.79,0.7,3,195,2,0,0,0,6,1,0
0.94,0.62,3,147,3,0,0,0,6,1,0
0.51,0.73,5,241,3,0,0,0,0,1,0
0.5,0.84,3,150,2,0,0,0,5,1,0
0.51,0.7,4,142,4,1,0,0,7,1,0
0.88,0.58,4,215,2,0,0,0,7,1,0
0.94,0.84,5,240,3,0,0,0,7,1,0
0.63,0.98,4,265,3,0,0,0,7,1,0
0.81,0.49,4,285,4,0,0,0,7,1,0
0.61,0.86,3,238,2,0,0,0,7,1,0
0.67,0.63,3,270,5,0,0,0,7,1,0
0.64,0.62,4,145,3,1,0,0,7,1,0
0.74,0.51,5,198,3,0,0,0,3,1,0
0.8,0.81,5,200,3,0,0,0,3,1,0
0.91,0.53,4,212,3,0,0,0,9,1,0
0.8,0.51,3,159,3,0,0,0,9,1,0
0.93,0.52,3,181,3,0,0,0,9,1,0
0.57,0.99,3,100,4,1,0,0,9,1,0
0.51,0.58,2,218,2,1,0,0,9,1,0
0.98,0.54,4,178,3,0,0,0,9,1,0
0.85,0.83,4,219,3,0,0,0,9,1,0
0.73,0.56,5,239,3,0,0,0,9,1,0
0.97,0.9,3,255,2,0,0,0,9,1,0
0.52,0.61,4,163,2,0,0,0,9,1,0
0.31,0.38,3,173,2,0,0,0,9,1,0
0.49,0.77,3,147,3,0,0,0,8,1,0
0.81,0.44,4,166,4,1,0,0,8,1,0
0.52,0.8,5,209,2,0,0,0,8,1,0
0.69,0.56,5,271,3,0,0,0,8,1,0
0.7,0.74,3,253,4,1,0,0,8,1,0
0.65,0.85,4,233,2,0,0,0,8,1,0
0.54,0.71,2,194,2,0,0,0,8,1,0
0.57,0.49,2,237,2,0,0,0,8,1,0
0.78,0.9,4,238,2,0,0,0,8,1,0
0.99,0.92,4,212,3,0,0,0,8,1,0
0.57,0.83,5,189,3,0,0,0,8,1,0
0.33,0.58,3,115,3,0,0,0,9,1,0
0.97,0.58,4,159,3,0,0,0,9,1,0
0.95,0.58,5,133,3,0,0,0,9,1,0
0.69,0.83,5,225,3,0,0,0,4,1,0
0.97,0.91,2,112,5,0,0,0,0,1,0
0.4,0.59,3,111,4,1,0,0,0,1,0
0.67,0.71,4,178,6,0,0,0,0,1,0
0.96,0.58,5,178,3,0,0,0,0,1,0
0.49,0.95,2,181,4,1,0,0,0,1,0
0.56,0.66,3,139,2,0,0,0,6,1,0
0.99,0.78,2,177,4,0,0,0,6,1,0
0.49,0.88,4,270,3,0,0,0,6,1,0
0.53,0.69,4,135,3,0,0,0,6,1,0
0.75,0.5,4,166,4,0,0,0,0,1,0
0.51,0.89,3,230,4,0,0,0,5,1,0
0.86,0.86,3,173,3,0,0,0,5,1,0
0.37,0.72,2,163,3,0,0,0,7,1,0
0.97,0.86,3,257,4,0,0,0,7,1,0
0.56,0.68,4,159,3,0,0,0,7,1,0
0.32,0.65,2,183,3,0,0,0,7,1,0
0.63,0.88,4,260,2,0,0,0,7,1,0
0.75,0.49,4,246,3,1,0,0,7,1,0
0.42,0.86,3,160,4,1,0,0,7,1,0
0.96,0.66,3,155,2,0,0,0,7,1,0
0.62,0.78,5,250,6,0,0,0,7,1,0
0.78,0.96,2,174,3,0,0,0,7,1,0
0.93,0.89,3,262,2,0,0,0,7,1,0
0.93,0.87,4,257,2,0,0,0,7,1,0
0.45,0.42,4,140,2,0,0,0,7,1,0
0.5,0.95,3,166,4,1,0,0,9,1,0
0.91,0.94,4,264,4,0,0,0,9,1,0
0.78,0.65,3,176,2,0,0,0,9,1,0
0.73,0.76,2,166,3,0,0,0,9,1,0
0.51,0.59,4,169,3,0,0,0,9,1,0
0.65,0.82,4,257,3,0,0,0,9,1,0
0.25,0.87,3,265,4,0,0,0,9,1,0
0.53,0.58,4,134,2,0,0,0,9,1,0
0.57,0.76,2,176,3,0,0,0,9,1,0
0.77,0.91,5,274,3,0,0,0,9,1,0
0.94,0.77,3,201,3,0,0,0,8,1,0
0.5,0.53,3,121,4,0,0,0,8,1,0
0.47,0.57,3,97,4,0,0,0,8,1,0
0.92,0.54,4,217,4,0,0,0,8,1,0
0.9,0.87,3,220,3,0,0,0,8,1,0
0.54,0.46,2,98,4,0,0,0,8,1,0
0.58,0.97,5,265,3,0,0,0,8,1,0
0.95,0.87,3,201,3,0,0,0,8,1,0
0.52,0.71,3,151,3,0,0,0,8,1,0
0.83,0.51,4,199,3,0,0,0,8,1,0
0.54,0.92,4,175,3,0,0,0,8,1,0
0.8,0.85,5,253,3,1,0,0,9,1,0
0.52,0.57,3,183,2,0,0,0,9,1,0
0.83,0.8,5,223,3,0,0,0,9,1,0
0.74,0.55,5,168,4,0,0,0,4,1,0
0.87,0.71,5,244,2,0,0,0,0,1,0
0.45,0.87,2,268,4,1,0,0,0,1,0
0.72,0.72,4,218,4,0,0,0,0,1,0
0.27,0.85,2,277,6,1,0,0,0,1,0
0.51,0.88,5,225,2,1,0,0,0,1,0
0.55,0.55,4,257,3,0,0,0,6,1,0
0.89,0.69,4,170,3,0,0,0,6,1,0
0.85,0.86,3,179,3,0,0,0,6,1,0
0.96,0.5,3,217,2,1,0,0,0,1,0
0.9,0.68,3,135,3,0,0,0,1,1,0
0.72,0.59,5,138,2,0,0,0,7,1,0
0.76,0.55,4,147,3,0,0,0,7,1,0
0.97,0.88,4,237,4,0,0,0,7,1,0
0.78,0.57,5,114,4,0,0,0,7,1,0
0.81,0.89,4,166,2,1,0,0,7,1,0
0.72,0.5,3,205,3,1,0,0,7,1,0
0.8,0.5,3,219,3,0,0,0,7,1,0
0.76,0.74,3,173,2,0,0,0,7,1,0
0.75,0.75,5,133,2,0,0,0,7,1,0
0.94,0.49,4,220,3,0,0,0,7,1,0
0.93,0.59,5,158,3,0,0,0,7,1,0
0.96,0.92,3,182,4,0,0,0,7,1,0
0.75,0.71,3,237,3,1,0,0,2,1,0
0.6,0.59,5,146,4,0,0,0,2,1,0
0.65,0.48,4,144,3,0,0,0,2,1,0
0.59,0.79,2,195,3,0,0,0,3,1,0
0.96,1.0,4,167,2,1,0,0,9,1,0
0.53,0.7,4,155,5,1,0,0,8,1,0
0.65,0.77,2,248,3,0,0,0,8,1,0
0.57,0.53,3,162,3,0,0,0,8,1,0
0.6,0.5,4,137,3,0,0,0,8,1,0
0.79,0.55,5,242,2,0,0,0,8,1,0
0.79,0.72,5,245,3,1,0,0,9,1,0
0.5,0.8,3,234,3,0,0,0,9,1,0
0.8,0.76,4,135,2,0,0,0,9,1,0
0.61,0.79,5,269,2,0,0,0,4,1,0
0.99,0.68,4,238,3,0,0,0,0,1,0
0.77,0.86,3,101,5,0,0,0,0,1,0
0.7,0.52,5,200,2,1,0,0,0,1,0
0.55,0.87,3,241,4,0,0,0,0,1,0
0.87,0.63,3,143,3,1,0,0,0,1,0
0.97,0.6,3,169,2,1,0,0,6,1,0
0.56,0.99,4,270,2,0,0,0,6,1,0
0.99,0.81,4,246,3,1,0,0,6,1,0
0.57,0.66,4,151,2,0,0,0,6,1,0
1.0,0.84,3,227,3,0,0,0,0,1,0
0.91,1.0,4,211,3,0,0,0,5,1,0
0.95,0.65,5,142,2,1,0,0,7,1,0
0.87,0.63,5,214,3,0,0,0,7,1,0
0.93,0.69,3,213,4,0,0,0,7,1,0
0.58,0.75,4,244,4,0,0,0,7,1,0
0.68,0.55,4,169,3,1,0,0,7,1,0
0.76,0.71,4,156,3,0,0,0,7,1,0
0.68,0.84,5,161,3,0,0,0,7,1,0
0.99,0.47,3,152,5,0,0,0,7,1,0
0.64,0.55,3,201,2,0,0,0,7,1,0
0.61,0.83,5,269,5,1,0,0,7,1,0
0.51,0.5,5,242,2,0,0,0,7,1,0
0.69,0.66,3,113,4,0,0,0,7,1,0
0.85,0.6,3,251,2,0,0,0,7,1,0
0.56,0.89,4,263,3,0,0,0,2,1,0
0.69,0.68,4,214,4,0,0,0,2,1,0
0.61,0.46,4,172,3,0,0,0,2,1,0
0.47,0.65,4,172,2,0,0,0,3,1,0
0.58,0.79,4,196,3,1,0,0,3,1,0
0.9,0.68,4,204,4,1,0,0,8,1,0
0.92,0.97,4,199,3,0,0,0,8,1,0
0.34,0.62,2,257,6,1,0,0,8,1,0
0.95,0.53,4,143,3,0,0,0,8,1,0
0.94,0.81,3,150,2,0,0,0,8,1,0
0.54,0.82,3,284,2,1,0,0,8,1,0
0.87,0.57,3,149,3,0,0,0,8,1,0
0.54,0.74,4,160,6,0,0,0,9,1,0
0.75,0.49,4,208,4,0,0,0,9,1,0
0.73,0.68,4,227,3,0,0,0,7,1,0
0.79,0.98,3,217,3,0,0,0,7,1,0
0.8,0.74,2,205,3,1,0,0,7,1,0
0.73,0.89,5,223,3,0,0,0,7,1,0
0.96,0.9,3,175,3,1,0,0,7,1,0
0.66,0.96,3,175,2,0,0,0,7,1,0
0.53,0.97,4,254,3,0,0,0,7,1,0
0.86,0.56,5,215,2,0,0,0,7,1,0
0.92,0.86,3,166,4,0,0,0,7,1,0
0.69,0.73,4,233,2,0,0,0,2,1,0
0.7,0.83,3,189,3,0,0,0,2,1,0
0.63,0.74,4,202,3,0,0,0,3,1,0
0.59,0.49,4,149,4,0,0,0,8,1,0
0.75,0.98,4,198,3,0,0,0,8,1,0
0.96,0.51,3,241,6,1,0,0,8,1,0
0.69,0.67,4,156,3,0,0,0,9,1,0
0.92,0.89,3,220,2,0,0,0,9,1,0
0.96,0.82,5,185,3,0,0,0,9,1,0
0.67,0.7,4,222,3,0,0,0,4,1,0
0.49,0.56,3,221,3,1,0,0,0,1,0
0.42,0.5,2,151,3,0,0,0,7,1,0
0.76,0.65,3,254,2,0,0,0,7,1,0
0.84,0.63,2,162,3,0,0,0,7,1,0
0.78,0.54,4,102,3,0,0,0,7,1,0
0.57,0.59,4,197,3,0,0,0,7,1,0
0.69,0.77,3,232,2,0,0,0,7,1,0
0.73,0.6,3,252,4,1,0,0,7,1,0
0.91,0.78,4,169,4,0,0,0,2,1,0
0.51,0.58,3,141,3,0,0,0,3,1,0
0.71,0.95,4,249,3,0,0,0,3,1,0
0.66,0.51,3,192,3,0,0,0,9,1,0
0.96,0.85,5,211,4,0,0,0,8,1,0
0.87,0.7,3,224,3,0,0,0,8,1,0
0.8,0.64,5,180,2,0,0,0,8,1,0
0.54,0.53,3,203,2,0,0,0,8,1,0
0.98,0.76,5,168,3,0,0,0,9,1,0
0.64,0.81,3,209,3,0,0,0,4,1,0
0.91,0.75,3,166,2,0,0,0,0,1,0
0.24,0.71,3,187,5,0,0,0,0,1,0
0.91,0.7,3,193,2,0,0,0,0,1,0
0.86,0.9,4,162,3,0,0,0,6,1,0
1.0,0.61,3,188,4,0,0,0,6,1,0
0.86,0.8,5,134,2,0,0,0,0,1,0
0.72,0.67,3,243,3,0,0,0,7,1,0
0.96,0.86,2,163,3,0,0,0,7,1,0
0.53,0.62,4,162,2,0,0,0,7,1,0
0.54,0.72,4,259,2,1,0,0,7,1,0
0.52,0.84,2,266,2,0,0,0,7,1,0
0.93,0.6,4,271,3,0,0,0,2,1,0
0.23,0.5,2,150,6,0,0,0,2,1,0
0.89,0.96,3,122,4,0,0,0,3,1,0
0.51,0.5,4,246,3,0,0,0,3,1,0
0.27,0.64,2,188,3,0,0,0,3,1,0
0.9,0.53,3,167,3,0,0,0,3,1,0
0.88,0.57,4,261,4,0,0,0,9,1,0
0.91,0.83,4,235,3,0,0,0,9,1,0
0.81,0.68,4,179,3,0,0,0,8,1,0
0.73,0.87,4,263,2,0,0,0,8,1,0
0.74,0.98,4,160,2,0,0,0,8,1,0
0.8,0.74,5,229,3,1,0,0,9,1,0
0.82,0.85,5,195,4,0,0,0,9,1,0
0.48,0.81,3,212,2,0,0,0,9,1,0
0.79,0.54,6,190,4,0,0,0,4,1,0
0.87,0.41,3,219,3,1,0,0,0,1,0
0.96,0.88,2,193,2,0,0,0,0,1,0
0.96,0.58,5,197,4,1,0,0,0,1,0
0.69,0.66,3,206,2,0,0,0,0,1,0
0.42,0.58,2,140,3,0,0,0,0,1,0
0.7,0.76,3,173,2,0,0,0,6,1,0
0.97,0.76,6,142,2,0,0,0,6,1,0
0.6,0.59,3,237,4,1,0,0,6,1,0
0.63,0.63,5,252,2,0,0,0,6,1,0
0.65,0.82,4,196,2,0,0,0,0,1,0
0.91,0.98,5,135,3,0,0,0,7,1,0
0.78,0.63,4,156,3,0,0,0,7,1,0
0.98,0.9,3,186,4,0,0,0,7,1,0
0.76,0.42,3,217,2,0,0,0,7,1,0
0.63,0.49,5,192,2,0,0,0,7,1,0
0.39,0.37,3,127,3,0,0,0,7,1,0
0.91,0.67,3,257,2,0,0,0,7,1,0
